sentiment,tweet
1,ngantuk aku tidur dulu jangan khawatir besok aku masih mencintaimu seperti biasanya besok aku masih ngirim pesan seperti 
1,ditanya kamu mau yg seperti apa nggak ada yg sempurna kalo kamu cari yg sempurna katanya nggak ada orang baik 
1,tadi aku bilang ke bahwa passion itu bisa dicari tanpa kamu sadari atau tidak jika itu bukan bidangmu fokus k 
1,iya sayang syukur kamu ingat aku 
1,hahaha padahal aku ngarep sama kamu mulai maba eh
1,mi christychibi aku mau menjadi rusuk karena aku bisa melindungi sebuah hati yg lembut dgn diriku dan hati itu adalah kamu 
1,mall sebelah unikl ni tadi aku pi usha memang harga apple dah turun masa aku sampai tadi orang punya la berkerumun seba 
1,wakakakakaka iya begitula aku memng ada ada saja
1,ada juga tipe orang yg segala diceritain mau itu hal lucu sedih kegoblogan kesenengan semuanya diceri 
1,aku kan pengen icip2 abu cafe itu haha 
1,eh iya yah hahahaha
1,betul aku terima buat masa sekarang mungkin ini kifarah aku sendiri
1,ini yg aku suka pura2 waras partai berkarya kemana ya hehehe
1,aku 3 chapter manga conan juga dim nikmat mana yg kau dustakan
1,rambut dia gimana aja aku sayang kok
1,mau aku temenin malah nugas yeuuuuuuu wajah strespun ganteng maleen 
1,tls followan ama aku yukk rep rt kita temenan
1,tak peduli apa yang telah hilang dalam hidupmu selama kamu masih mampu bersyukur pada tuhan kamu tak kehilangan apapun 
1,aries jangan takut tuk mengambil keputusan ada harga yg harus kamu bayar tuk mendapatkan apa yg kamu inginkan 
1,jika allah memberi kamu nikmat sepotong roti saja syukurilah itu kerana allah tidak membuat kamu meminta minta kepada ora 
1,alhamdulillah adik ipar ku dan temen2nya masih selamat wlaupun ya pala nya benjol bibir nya pecah aku sedih bangettt 
1,aku bgt
1,sebenarnya kalau korang kenal aku in real life mesti kau seronok kawan dengan aku aku sebenarnya ok je lawak pun ya 
1,terlihat enak 
1,alia dm benda ni kt aku hahahaha
1,aku ingin selalu berfikir positif meskipun pada kenyataannya aku keliru m dan akhirnya aku harus menyembukan luka 
1,aku wes katam yg kyk gitu disini wkwkkwkww
1,dan aku isa ibnu maryam memberi kabar gembira dgn datangnya seorang rasul yg akan datang sesudahku yg namanya ahmad muhammad 6 6 
1,wkwk makasih eonniee sampai oleng aku tuh nulisnyaa 
1,the battleship island berjaya buat aku teriak 
1,aku hanya ingin menjadi seseorang yg peduli didepan kamu aku berharap aku selalu ada disaat dibutuhkan
1,kayaknya aku ngerti lo wkwk
1,aku mau minta tolong ke kamu gampang kok cuma mau kamu jangan pernah tinggalin aku 
1,kok aku lebih seneng kalo kuliah pagi ya
1,aku suka manganya live actionnya animenya ku suka semua 
1,terkadang orang yg paling kamu inginkan adalah orang yg membuat hidupmu tak begitu banyak sedih jika tanpanya 
1,ni kan sbnrya budak genius cekap math sometime sakit mcm ni cekap in art 
1,apa yg berlaku pagi td betul2 terkesan dlm diri aku 
1,giveaway pulsa dikarenakan hari ini aku lagi bahagia mau adain ga kecil an buat kalian 2 pemenang akan dapat puls 
1,yeeees akhirnya minion kita menaaaaang spot jantung aku nontonnya japanopensuper75 
1,selamat dibalik bullyan mu kamu menyimpan segudang prestasi 
1,kalo misal eps 3 4 oke dan aku tetep lanjut kayanya ini bakalan jadi drama korea pertama yang aku tonton di tahun 
1,mas dani ini emang marketing canggih cara promosiin blog nya aja smooth banget
1,memang betul kalau ada yang bilangeptember itu bulan ceria tapi kamu tau apa lagi yang bikin ceria ngemil cara 
1,tapi seriously tk penat pun sebab aku pernah kerja part time sebelum nie lagi penat
1,mama dkt luar call aku tanya nak lunch apa and then i said i want goreng pisang hahahaha senang mama takyah masak mama pun pelik 
1,emosi tidak akan membimbingmu pada suatu pemikiran atau tindakan positif oleh sebab itu kamu harus tenang teens livia
1,cinta sejati itu ga seperti pohon jadi ga mungkin bercabang cukup ada satu cinta aku dan kamu 
1,hai kamu safe flight ya 
1,apa yang kamu anggap aneh aku anggap luar biasa 
1,aku malah nangkepnya kreatif lucuk sih daripada dia naro link mv di tweet berita yg ga ada hubungan sama se 
1,sekarang aku belajar redha amp terima hakikat yg dia bukan untk aku setia amp syg aku untk orng lain yg boleh lebih menghargai aku 
1,esok aku akan kawin k guys boleh dtg ramai2 ya pfttt
1,siap sayang semuanya buat kamu 
1,tak sabarnya tunggu bulan  kumpul duit pi travel thn depan kakak aku ajak prgi perak aku kalau boleh nk pergi melak 
1,hahahaha aku tergelak weh
1,noey aku cuma mau bilang i love u noeey chibi
1,nice nice aku anak kicil nich 
1,hahahah becilaaa mu tahu dok tkdok orang pun ganti akuian dia buat sdiri 
1,terima atas kesetian selama iniusah senang bersama dulu ko nak pergi pd ko tinggal akuekarang ko nak konvo 
1,bismillah semoga aku beruntung blm punya album ini 
1,aku suka bila org yg aku syg selalu cari aku letakkan aku sbg priority diauka duka susah senang dia cari aku dia tak p 
1,sebenarnya aku tak percaya dengan kesempurnaan karena itulah kita terlahir untuk mempelajari sesuatu dan membandingkan diri kita dengan y
1,nanti aku liat deh wkwkwk
1,ya allah aku berlindung kepada mu dari siksa kubur dari siksa neraka jahannam dari fitnah hidup dan mati dan dari f 
1,aku mohon jangan baik sangat hati ini mudah jatuh pada manusia yang suka mengambil berat 
1,pantai indonesia gak kalah indah sama pantai luar negeri lho booklovers cocok buat berlibur dan bersantai saat 
1,kalau dm aku mau kakk
1,kesetiaan sejati bisa berbicara apa yg kamu anggap benar dan apa yg kamu anggap salah jowy blightuikoden 
1,aku ingin merasakan cinta tapi bukan dari orang lain yg ku ingin kan hanya dari kamu 
1,eh aku tak segan nak mintak aku mintak je lantak pi lah selalu aku sindir cara halus hahahaha
1,bagus blok aku ni kejut pegi solat jumaat aku dah terkangkang dah tidoq penat kelas tadi jalan kaki siaa kena tinggal bas emmm
1,anak jiran aku umur 3 tahun bagitau 'bf ko gay kak sbb tu dia dah taknak pegang tetek ko laangsung' hahahahahaahahaha 
1,aku bahagia
1,kan aku pi padang brown pakcik ayaq teruih tanya mak mana mak sihat ka hahahahahaa 
1,cinta aku ke kamu ilham 
1,makin besar makin banyak benda yang aku belajar 
1,kita butuh bicara dengan hati yang damai namun sayang rasa rasanya cinta ini terlalu besar untuk bisa dibungkam ketika m 
1,weh apadia mimpi aku ngandung hahahahahah
1,perangai classmate aku dah mcm perangai abg2 aku hahaha oh why
1,dikasih asupan cinta tiada henti aku jadi kenyang tidak perlu melirik grup lain 
1,hahaha i can t sepanjang aku kerja tak pernah lagi dapat intubated patient yg boleh cakap and active macam ni again dram 
1,selamat istirahat aku sayang diriku 
1,idm army aku gabut ayo mutualan sama aku aja ya autofollback tapi hehe 
1,hahahahahahahaampai tudung aku dh nk tercabut dgnpec jatuh 
1,teens fannie aku rela ikut lomba lari keliling dunia asalkan kamu yang jadi garis finish nya
1,mazmur 3 3 3 4 tetapi engkau tuhan adalah perisai yang melindungi aku engkaulah kemuliaanku dan yang mengangkat kepalaku 
1,kita hidup di negara yang jauh dari sempurna tapi selama aku bernyawa akan kujaga indonesiaelamat menikmati ceri 
1,aku juga ikutan ahh guys bantu aku untuk menabung pls karna wangku untuk tiket lytour kepake hal urgent jdinya ku har 
1,walaupun diri ini dah hancur percayalah aku cuba juga untuk membahagiakan orang sekeliling tanpa putus asa itu sahaja ya 
1,tips untuk membuat perempuan bahagia kalau dia chat kamu jam 3  usahakan balas chat dia jam 2 59 
1,aku juga lagi nyari
1,tuhan yang tercinta anugerahilah aku dengan sebuah ide bisnis yang akan meledakkan peranku bagi kebaikan sesama aamiin
1,kamu sukanya cowo lain
1,aku masih ada juga wkwkwkw
1,semoga kk panjang umur sehat selalu jodoh sama hyunjin bisa nonton straykids bisa ikut fansign po 
1,untung kamu strong ya pukpuk diri sendiri 
1,gua dinyanyiin raisa lagunya mantan terindah ya allah aku terharu 
1,masyaallah sistur sedapnya suara dia 
1,wakakaka gapapa aku dukung
1,aku lebih suka berimajinasi 
1,dibalik semua kebosanan dan ketidaknyamanan dalam hidup mu inget masih ada aku di aceh tetep bersukur ya 
1,aku ingin selalu berpikiran positif meskipun pada kenyataannya aku keliru dan akhirnya aku harus menyembuhkan luka 
1,kalau akhlak mereka lebih baik kenapa engga kalau mereka lebih bisa menghargai melindungi dan 
1,jangan batasi dirimu dengan kata 'menyerah' kegagalan hanya sementara percaya diri terus berusaha dan katakan 'aku bisa ' 
1,ihiy aku juga mau minta donkk 
1,aku tak pernah memiliki kebijakan aku hanya melakukan yang terbaik setiap kali dan setiap hari quranhour
1,save skit utk aku hahahaha 
1,allahu trimas la sebab caring tapi jangan la buat aku ni macam tak sedar diri aku sedar tahap aku dekat mana usaha aku 
1,nah aku juga kepikiran gitu pengen bgt punya totoro duluan hahaha tp pengen juga punya temples sesegera mungkin hahaha
1,kau tak perlu berubah aku mencintai baik dan burukmu laku masa lalumuegala kekurangan yg tak kau banggakan jg segal 
1,7ocial pr aku rasa benda ni paling penting kalau lah kau tak berjaya dalam akedemik sekalipun kau perlu power benda ni 
1,perempuan dinikahi kerana 4 perkara pilihlah kerana agamanya nescaya kamu bahagia 
1,cik din panggil mai kerja cashier mydin balik hahaha bagi gaji basic 2k baru aku pi 
1,yaaaaayyy
1,ayo jadi mamaku biar aku banyak punya mama 3
1,aku selalu berusaha untuk ada disaat kamu membutuhkan begitulah diriku yang sebenarnya yang ingin melihatmu selalu bahagia 
1,kalo kamu sayang sama aku kamu pasti tau apa yang aku rasakan ' 
1,aku siap mas 
1,thank you sistur doakan kejayaan aku 
1,aslian aku ngebayanginnya ketawa trus wkwkwk
1,jika kamu ingin seseorang percaya padamu hal pertama yg harus dilakukan adalah meyakinkan mereka bahwa kamu mempercayai mereka 
1,apacik yg aku gatauu wkwk
1,aku apalagi kak wkwkkwk
1,makkkk ucapin aku ultah dong sekalian sama kadonya ya 
1,hahahahaa gi mkn2 je pun kawan aku tikah yg dri johor tu dtg so bawak la dia jenjalan nk pegi mana 
1,hahaha anjir
1,agreed 
1,bersusah susah dahulu bersenang senang kemudian kau kaya dulu aku kaya kemudian 
1,tuhan tolong aku ku tak dapat menahan rasa di dadaku
1,aku yang triggered tengok poster tu apabenda tah emo kejap hahahahaha
1,yes tetap presiden bpk mantap 
1,aku tunggu kak 
1,biarpun aku gak keren tapi aku bisa selalumembuat kamu tertawa nobita
1,klo ak pnya pintu doraemon ak pngen masuk ke hati km biar ak tau perasaan km ke ak sama gak kaya perasaan aku ke km
1,sekarang jugak aku install tiktok 
1,snow menipu tapi aku suka 
1,aku takperlu nak sedih sbb dia yg bodoh lepaskan orng yg betul2 sygkan dia 
1,semoga tabah dan sabar dalam setiap ujian yang aku terima 
1,aku ikooodddd
1,rasa tulus mencintai seseorang kamu pikir berapa kali akan muncul dalam satu kehidupan kamu tak tau betapa berha 
1,sama dgn aku mekanikal jugak tapi macam mustahil je terjumpa nnti hahahaha btw goodluck study hahaha
1,baru tau aku thanks mbak
1,kerenan nonton film wiroableng pendekar kapak maut naga geni 22 aku ngeri liat film jadul 
1,duniaku masih kamu 
1,jika suatu hari nanti di dirimu aku sudah kurang berarti kumohon tetap sapalah walau hanya dalam puisi 
1,hahahaahahhahahahhaahahhahahshshahahahahahahha pqoootttttt tah mana tau dia lagi pun ka 
1,mazmur 9 5 kalau ia berseru kepada ku aku akan menjawabnya di waktu kesesakan aku ak 
1,weh kenapa duduk sini aku asyik macam nak sakit je haih kuatlah
1,kamu cantik apalagi kalau jb tweet aku
1,cinhappp happy birthday aduduu udah jarangg ketemu aku nihh semangat trs ya kamu di team j jangann lemot2 lagiii 
1,nga lah aku lg nungguin pria2 jumatan iya sama2 saling mendoakan
1,suka lucu ngeliat kelakuan orang orang yg ngerasa ga enak hati sama aku aku nya aja ndak papa lhooooo 
1,kwk ku juga dulu begitu ketemu pas lagi bruntusan trs dia bilang mau kamu jerawatan segede alaihim 
1,nsib baik aku tk simpan lgi
1,iya aku kutikut ngetawain dan post skrinsyutnya pula maafkan aku dekjom sok2an ngetawain padahal 
1,mau yang manis liat erin aja dev hehe bercanda okay tunggu ya aku masuk ke supermarket dulu erin be 
1,ga buat tas gucci tinggal aja kan yaa aku seumur2 blm pernah menang ga wkwkwkwkw 
1,mohon rmi lelaki yg merokok buat mcm ni hahahha
1,mmg aku duk sana tuk makan je hahahaha
1,erghh mungkin boleh dipertimbangkan aku sejak kebelakangan ni makin pendek tangannya hahahhaha
1,hah hahaha geli banget gue pake emot jempol udah kayak bapak bapak di wa 
1,lebih enak kalau langsung ajak ngomong mah beberapa org ada yang ajak aku fambest dulu ta 
1,aku suka spongebob uwu
1,tak sengaja aku melihatmu tersenyum padaku
1,selamat pagi jumat dan doaku hari ini masih tertuju kepadamu agar kamu percaya mengawali hari dengan mengingatmu sering 
1,amiiiin goodluck anw 
1,aku menguap lebih  kali kot hahaha
1,aku juga nyari astaga 
1,aku mauu
1,this is especially the truth aku pun nasib baik tak rosak liver konon nak cepat kurus cut sugar intake calorie counting 
1,jangan lucu lucu mpul nanti aku sayang
1,semua anjing aku suka tapi corgi gemes soalnya pantatnya montok hngg
1,aku mencintaimu karena allah dan aku takkan pernah mau dipisahkan denganmu kecuali allah yang memisahkan kita 
1,jilake pintu kaca kat opis ni clear namati sakit dahi aku terhantuk hahahaha laju plak tu malu la gilaa hahahahaha
1,ya allahayang kamu kok ganteng banget ' 
1,aku doakan semua perempuan yg nak pakai tudung esok terbentuklah oningnya dengan sempurna 
1,jangan tanyakan mengapa seseorang membencimu sebelum kamu tanyakan dirimu sendiri mengapa kamu peduli akan hal itu twittbot
1,kak aku sayang kak mestinya
1,aku ikutttt karna rulesx terpenuhii semoga rezeki ku aku dsni karnaa ga ka vicka yg lain ga pernh menang ' 
1,wkwkwkkwkwkwk 
1,menetaplah jangan kau peergi aku sudah mulai nyaman menikmati panasnya kopi 
1,jangan menunggu bahagia baru bersyukur tapi bersyukurlah maka kamu akan merasakan kebahagiaan
1,diminiii gak kerasa udah  tahunan kita berkawan uuuu makasih udah mau jadi temen aku sabar dengerin aku yan 
1,hahahahah jangan tanya kenapa aku suka dia 
1,aku lebih suka orang menegurku daripada memujiku kerana teguran dapat membetulkanku tetapi pujian akan memusnahkanku
1,doa untuk ibu dan bapa ya allah ampunila 
1,kamu adalah jawaban atas doa doa yang kulantunkan di sepertiga malamnya jokowi2periode 29tetapjokowi
1,aku nggak punya akunnya makannya bisanya anon wkwkw 
1,ok nder 3 bulan waktu yg cukup buat jd lebih cantik aku jg malah ketemu doi  stgh taun lagi hehe udah 
1,tauu hahaha kang ckp pastu drag sampai ke org lain taknak hahahaha aku ckp aku niaa kang bukan kau hahahha
1,aku mencintaimu karena allah semoga kamu adalah penuntun menuju surganya jokowi2periode 29tetapjokowi
1,kalo menang mau aku belikan memory card baru buat hapeku sama sisanya mau buat beli stuff seventeen
1,keluar dari kepompong dan menjadi kupu kupu yang cantik aku ghaida 
1,hhhh cantik bangett kamu mba 
1,aku tak suka lukis art org lain tp i tried amp i loved the process alhamdulillah owner pn suka sgt 
1,seneng ya kamu 
1,aku lagi suka sewa kereta dgn org laki berbanding pompuan sbb kereta dorg lagi kemas and bersih
1,asyiknya gamelan dan mbok jamutradisional jamugendongehatalami herballife
1,nctea tidak ada perlu aku katakan aku tetap mencintaimuampai saat ini aku masih menunggumu kembali kun kau h 
1,kenalllllll dekcik ada dgn aku masa aku sedih amp happy 
1,ada masa dimana namamu adalah yang paling aku tungguedangkang sekarang datang masa dimana sebisa mungkin aku berharap tak me 
1,aunty yang pintar kan aku 
1,apa yg lucu lahanjy wkwkkw
1,makanya aku juga bingung wjwjwjw3j
1,nanti november kan ketemuan hihihi jangan lupa bawakan aku hadiah 
1,giveaway lagi nihhhh aku akan jadi karma buat kebaikan yang udh kalian lakuin selama ini dgn cara bagiin parfum yg lg hits 
1,haha jadi dong alhamdulillah asli habis  9 aku gaberani intip lol
1,berhenti merokok selama 2 menit memperlancar tekanan darah denyut jantung dan aliran darah tepi lho apakah kamu sudah si 
1,5 september 27 ternyata aku sama boxer graf sempet mt nan wkwkwkwk oh jadi ini yg dinamakan jodoh g wkwkwkw 
1,kakkk luk et mi luk et mi apaka aku tyda cantik aku cantik seperti bidadari 
1,nak join aku pun agree dowh 
1,wkwk aku sih selalu ayo nung nek minggu
1,hai tari selamat ulang tahun yaemoga kebaikan hati kamu dibalas sama tuhan dan semoga kamu bahag 
1,aku sumpah cheese ni penyelesaian segala masalah kat malaysia nak kedai makan laris jual makanan dengan cheese nak b 
1,apa yang menarik perhatian aku dengan iphone baru ni dia punya camera iphone xr single camera tapi dia punya gempak boleh t 
1,pagi dek woncha aku kangen kamu 
1,kamu percaya padaku dan aku akan percaya padamu rin ao no exorcist 
1,virgo apapun yg terjadi merupakan proses untuk kehidupanmu yg lebih baik lagi jangan mudah menyerah hanya karena satu 
1,wkwkw aku yo ngono mau wis otomatis iku koyoke
1,hai kekasih janji kamu tidak akan dikalahkan mobile legend 
1,setahun dah kat yaman sik berasa waktu eh hahaha banyak benda aku belajar disitok walaupun hakikat aku duduk di pedalaman hadramaut haha
1,pantes aku dibilang chill
1,aku tak akan berdusta
1,kuy sama aku wkwkwk
1,ye empyun hahahahah kan si noah post ig tntg film tagged padahal aku nntn tagged sejak season  tapi perasaan gak 
1,asyik2 aku je yang kene bebel ngan bapak aku soh nasihatkan dia masalahnya bila aku tegur dia dia yanh takmo deng 
